lfc_ctrl	p_ctrl	FDR_ctrl	lfc_hs	p_hs	FDR_hs	diffexp_in	lfc_1
FBgn0086681	0.218720744262204	0.339123750552111	0.479784282213388	-0.416625231399763	0.0634233258427931	0.138536242060053	none	no
FBgn0086683	-0.237805228012841	0.0154473859380797	0.0351633404617602	0.0616354680976405	0.481307948000925	0.624150677489616	ctrl	no
FBgn0085407	0.101899649951857	0.549712979210818	0.676145725499896	-0.556056546164473	0.00119778671776084	0.00597524772594131	hs	no
FBgn0086686	0.460717378172079	1.23969705059486e-07	9.87685642864447e-07	0.55863607354707	4.22665339290857e-12	8.95804306477612e-11	both	no
FBgn0086687	0.0978946674721657	0.3454555756711	0.486723584413329	0.176969971816853	0.0361363083148731	0.0925235292650341	none	no
FBgn0086690	-0.0714920136803052	0.555122821790515	0.680346463041037	-0.344544331501173	0.00248833443285679	0.0111175482335783	hs	no
FBgn0086691	-0.617544776969965	3.93990984762225e-12	7.59790035102418e-11	-0.799727188904712	1.13255542417018e-21	5.56839750217004e-20	both	no
FBgn0086694	-0.307001067646632	0.0358191042681233	0.0729005264006276	0.185494782469273	0.15327512869507	0.267172219781938	none	no
FBgn0086695	-1.30287818037271	1.09874126022603e-06	7.04627547318865e-06	0.00932224295578542	0.957345098518928	0.974850429175678	ctrl	yes
FBgn0086698	-0.024305707263794	0.871830045421778	0.91342147684572	-0.124363303446197	0.360366633658676	0.507077711278129	none	no
FBgn0086706	0.060683158282585	0.196301496644843	0.310391255378598	0.184172783934213	1.98010060704173e-05	0.000155599698530313	hs	no
FBgn0086707	0.152180530724282	0.128666815507761	0.217938903052019	0.335717729553415	0.000322574570100798	0.00189499538893983	hs	no
FBgn0086708	1.10822598218664	1.87424716254049e-11	3.26274446238109e-10	0.568517254011012	0.000106436982530759	0.000715810021148021	both	yes
FBgn0086710	-0.520571759781895	8.66021926561389e-06	4.44829615454944e-05	-0.05018506387642	0.641828544032297	0.760234243962292	ctrl	no
FBgn0086711	-1.2457842506198	3.90334944108808e-12	7.54071843353565e-11	-0.317673413144263	0.0303047195917664	0.081930163658676	none	yes
FBgn0086712	-0.176933116493295	0.0336477687869014	0.0692300464296002	-0.0774728116294242	0.304602319241821	0.448863819970902	none	no
FBgn0086757	-0.223997517403359	0.013717213914625	0.031640614936207	-0.114738104840678	0.160667431528329	0.275953582239451	ctrl	no
FBgn0086758	0.306350178404586	0.125036042395329	0.212812786955406	-0.231785309030371	0.185068891380144	0.306877391030571	none	no
FBgn0086768	0.29911145300098	0.000188988466257947	0.000710280462564248	-0.0642519080197234	0.381252125961483	0.528763272537431	ctrl	no
FBgn0086778	0.230773537276786	0.152527969823249	0.251778584106691	-0.189013401837565	0.192622916520961	0.316400170628485	none	no
FBgn0086779	-0.404001793755561	6.85104881555952e-05	0.00028596251557106	0.0102608776542522	0.91214226891825	0.947667814564981	ctrl	no
FBgn0086784	0.0983882041886097	0.196386499553264	0.310453522675331	0.0223803910197403	0.746370905514553	0.838735553762107	none	no
FBgn0086785	-0.129524229802262	0.23441055685894	0.35899975138422	0.133085063430242	0.171762339340324	0.290529355942916	none	no
FBgn0086855	-0.771295813614181	4.75764396993631e-06	2.61874351648284e-05	0.0160147368777024	0.907830384470456	0.944864447822885	ctrl	no
FBgn0086856	-1.10712126905588	1.06370387653346e-09	1.32236079867457e-08	-0.136220543466229	0.34373126021194	0.490700378689627	ctrl	yes
FBgn0086895	-0.575736566234122	0.00627869408584375	0.0159006835143816	0.0549095546039926	0.736749887200759	0.831866981756585	ctrl	no
FBgn0086898	0.0360270798211257	0.836060262844347	0.888481916945385	0.328261027009882	0.0446417375483603	0.107208925267404	none	no
FBgn0086901	0.792297886865036	7.07473488876928e-09	7.51905855023532e-08	0.352145719032304	0.00379559516438162	0.0157944800683284	both	no
FBgn0086904	-0.436492246231335	5.09069040152762e-05	0.00021901807541456	0.00107338877662616	0.944723602587227	0.966869022244687	ctrl	no
FBgn0086906	0.429256643328932	0.010238106149936	0.0244473700780029	-0.123002544486238	0.390796814353887	0.53776440099252	ctrl	no
FBgn0086907	0.0576905878074097	0.792731094856022	0.859145174065467	-0.510307916303634	0.0313239936246483	0.0835944719836273	none	no
FBgn0086908	-0.230732391532024	0.166646301846324	0.270756830106078	0.127814552984321	0.381468107266878	0.528936596629683	none	no
FBgn0086909	0.248293339379137	0.0116997788493296	0.0275036353596779	-0.157080235649818	0.081745860641282	0.167203430072358	ctrl	no
FBgn0086912	-1.17479736390048	1.39636702764281e-07	1.0961141696373e-06	0.00186418245020652	0.997415561388119	0.998535568298154	ctrl	yes
FBgn0086913	0.319327159358405	0.104739910063868	0.182508958867675	-0.072987666528468	0.656032977121532	0.771949110099345	none	no
FBgn0086916	0.231240624390072	0.32303730046099	0.462177498300131	-0.290851317353507	0.155867210071539	0.27000118219282	none	no
FBgn0086917	0.240172250671118	0.29738279782339	0.433311071718368	-0.411610243131037	0.0683567901319048	0.146440503295337	none	no
FBgn0087002	0.690039926652577	3.15941794399265e-10	4.37627498206596e-09	0.381787421538791	0.000130821062254873	0.000861745259210587	both	no
FBgn0087005	0.180156595421026	0.218283819101562	0.338962567291726	-0.282954659202113	0.0362649645780517	0.0927325121059515	none	no
FBgn0087007	0.438051311787136	0.00016182294825307	0.000616939392309558	0.160653359332362	0.122717142025541	0.226106955639565	ctrl	no
FBgn0087008	-0.236754611263563	0.0786365042707512	0.143690511668019	0.295209359601457	0.0173245229559263	0.0541205403731929	none	no
FBgn0087011	0.00584415288441353	0.972078375597639	0.9818499524404	-0.646287493669161	0.00043489515388155	0.00245284128744422	hs	no
FBgn0087012	0.248149656857284	0.130563779267181	0.220706775700989	-0.366064455832802	0.0174108203538551	0.054293064004882	none	no
FBgn0087013	0.210187621443424	4.15359757651297e-05	0.000182367327223005	0.347816648463106	1.45607377118295e-13	3.58759485608621e-12	both	no
FBgn0087035	0.197936957307519	0.0785730601146686	0.143607660943002	0.475476539286008	4.12828474336178e-06	3.68139117432956e-05	hs	no
FBgn0087039	-0.346004418359035	0.00936926713722359	0.0225851481454937	0.148678763635634	0.20645433389302	0.333263829874478	ctrl	no
FBgn0087040	-1.98436515861938	3.33071691689172e-09	3.75178278099826e-08	-0.017738768802125	0.925867847546481	0.955355856703968	ctrl	yes
FBgn0243486	-0.153395623365548	0.43648315959731	0.575476598250893	-0.581304230285112	0.00500201339565759	0.0198534458958555	hs	no
FBgn0243511	-0.124842614184039	0.201650565630133	0.317423698277027	-0.147071427752839	0.0991133510991239	0.192050812577124	none	no
FBgn0243512	0.892307847163225	7.90817567679569e-19	3.16182188689469e-17	0.835480508965878	3.20168127337309e-19	1.27077640359517e-17	both	no
FBgn0243513	-0.56998053230989	0.00659849361322611	0.0166295446290379	-0.0597820862058687	0.711873896095793	0.814601172104371	ctrl	no
FBgn0243514	0.166957983262435	0.440011727217086	0.578920926057678	-0.0812417218164551	0.657046789477461	0.772750598563659	none	no
FBgn0243516	0.572818340454753	4.80605585496689e-08	4.22785573329423e-07	0.281306972405779	0.0031886594686137	0.0136969603224657	both	no
FBgn0250746	-0.326697005649649	1.20577310987212e-08	1.21861236057909e-07	-0.111492735725686	0.0347798277869829	0.0898725900319409	none	no
FBgn0250753	-0.535567874385501	6.09727912826506e-10	7.97027565089977e-09	-0.130753912100634	0.0955317805214521	0.187272619273983	ctrl	no
FBgn0250754	-0.0733551429885849	0.514670298677007	0.647789011768858	-0.171225881048632	0.0962695482735493	0.188244736547078	none	no
FBgn0250755	-0.0415410732225267	0.8374369786374	0.889598503340849	-0.042409714472171	0.807833919155595	0.880729283980975	none	no
FBgn0250757	0.281964137235233	0.0292735848927351	0.0612578947669101	0.105830616932325	0.3610714576528	0.507938517886365	none	no
FBgn0250785	-0.0330820872651262	0.843448160188397	0.893417260007382	-0.217151483654454	0.152039418584388	0.265446487328213	none	no
FBgn0250786	-0.0579642851842948	0.539095821125084	0.667676260930476	0.174150064310748	0.0442060741834894	0.10663188943929	none	no
FBgn0250788	0.417695833744223	0.000534099178523945	0.00180877832255317	0.205250430835202	0.0590465749112733	0.130994586413933	ctrl	no
FBgn0250789	0.635213618978604	7.80981560215536e-10	9.93521413724077e-09	0.45469977199144	1.61000627438485e-06	1.5434457055311e-05	both	no
FBgn0250791	-0.0565756661382718	0.619401567237143	0.729507691986846	-0.122372723414923	0.230190247091049	0.362139888584433	none	no
FBgn0250814	-0.771363126199182	1.11632033793651e-20	5.16298156295634e-19	-0.76767556736634	1.74275972060415e-23	9.80526925278057e-22	both	no
FBgn0250815	-0.305634611492673	0.00703526921682149	0.0175922024058663	-0.175938018099089	0.0897689348953846	0.179094850006054	ctrl	no
FBgn0250816	-0.72702447500867	1.41174298823324e-05	6.92547178272619e-05	-0.000847328253089799	0.987097863142995	0.993194429959973	ctrl	no
FBgn0250817	0.357147896134727	0.148080497718613	0.24533980458389	-0.0361930210876163	0.829564203134695	0.895883375602572	none	no
FBgn0250819	-1.33816004678974	5.69223457971091e-14	1.39306592909293e-12	-1.82992481998549	1.4127372995438e-27	9.94840491904552e-26	both	yes
FBgn0250820	0.0725084386557772	0.322662316566581	0.46187319744931	0.070837566802706	0.290151529352827	0.432591714640911	none	no
FBgn0250821	0.0846139915706491	0.699371556654026	0.790263647346256	-0.37303234090322	0.0910304794777662	0.181148164721936	none	no
FBgn0250823	0.192874266973373	0.0968416621837253	0.170791200959018	-0.226254431333603	0.0343275977163437	0.0890624504573071	none	no
FBgn0250824	0.246389857212437	0.290986328628544	0.425410631794878	-0.387360860301785	0.0828520810565813	0.168686898849577	none	no
FBgn0250825	-0.00236945609522224	0.987968378410421	0.993504811119883	-0.814933006849581	0.00301569155004461	0.0130640642279092	hs	no
FBgn0250830	-0.276474716485965	0.00949038551858386	0.022846836774447	-0.00401250328367859	0.970589380365574	0.982561963150644	ctrl	no
FBgn0250831	0.427888305451424	0.088625171792701	0.158789190761217	0.195369678413253	0.314597698896169	0.459560209241393	none	no
FBgn0250832	-0.135235477896385	0.534426571848605	0.664419010696518	-0.0559340232170008	0.746310558880922	0.838735553762107	none	no
FBgn0250833	0.24918182849726	0.234824212548068	0.359532371996376	-0.0452732186179791	0.795904371646412	0.872568924921714	none	no
FBgn0250834	0.0425988110089355	0.845350137751721	0.894088832709306	-0.606213803158997	0.0181303646011043	0.055769618873972	none	no
FBgn0250835	1.37341853757166	1.30140947631463e-07	1.03083341320568e-06	0.733617070231116	0.000959177019752829	0.00490600617179106	both	yes
FBgn0250836	-1.27650578855935	1.44417731230895e-13	3.39724038014057e-12	-1.49903322964025	3.5185396405426e-20	1.54858307163397e-18	both	yes
FBgn0250838	-0.789177454941254	1.58951801724343e-24	1.02660290876994e-22	-0.80058436074822	1.07995926174362e-28	8.12948644271146e-27	both	no
FBgn0250839	0.0627048605920864	0.674702028189065	0.771704143108419	-0.273908950181346	0.049466135641765	0.115236414042303	none	no
FBgn0250841	0.655719017627148	0.0211486116359557	0.0462321442031758	0.453087848365193	0.0521165242379908	0.119707883429644	ctrl	no
FBgn0250842	0.914627306919658	0.00261481301405344	0.00739204456057842	0.264147446859729	0.191521787755547	0.314931428605854	ctrl	no
FBgn0250843	-0.749357748694466	3.57239825397469e-11	5.88125594903978e-10	-0.147638733555317	0.13970230370719	0.249272221530753	ctrl	no
FBgn0250844	0.110506657152558	0.61356758723562	0.725114604866943	-0.516785967542968	0.0309602013023701	0.0829888500037745	none	no
FBgn0250845	0.192332099865291	0.392514401380942	0.532872474014053	-0.460511360023507	0.045027584090435	0.107827134784357	none	no
FBgn0250846	0.00644738492775445	0.979073032932947	0.987030770708702	-0.634526621692745	0.0151311714338824	0.0488051820924427	hs	no
FBgn0250847	0.137838447513138	0.539050709691778	0.667676260930476	0.00667181667596831	0.970823939163854	0.982708271907027	none	no
FBgn0250848	-0.861882495610236	8.00587351258766e-06	4.14929294348976e-05	0.089688217937271	0.541379915051651	0.677267824961464	ctrl	no
FBgn0250850	-0.898558815774344	1.01757676257931e-05	5.13730359091267e-05	0.0562415649796538	0.715850817286216	0.817331725606495	ctrl	no
FBgn0250862	-0.391179451387685	0.121412848817184	0.207324975725838	-0.884430574323849	0.00289543058661037	0.0126465085445587	hs	no
FBgn0250867	-0.105188210758152	0.419031801731435	0.559441222106686	-0.338619349053986	0.00510120784726762	0.0201737984249732	hs	no
FBgn0250868	-0.264316755518762	0.00456386827482855	0.0120412429827783	-0.141693124519266	0.0946717311157369	0.186053645143729	ctrl	no
FBgn0250869	0.0278303272178934	0.786319480017185	0.854803638220362	0.293350029040793	0.00210547470266363	0.00965599007545104	hs	no
FBgn0250871	-0.148107463464249	0.3834072774253	0.524093980350301	-0.536627164225423	0.00153993682379982	0.00736564874310911	hs	no
FBgn0250874	-0.571879749661153	6.00869186606558e-10	7.8827970815031e-09	-0.108639819210696	0.181738334940855	0.302989754983876	ctrl	no
FBgn0250904	0.211962822793789	0.356801084385633	0.497824854412526	-0.320003039597257	0.12834048235338	0.233317182692728	none	no
FBgn0250906	-0.774097836593274	2.53768960477306e-28	2.21591056288784e-26	-0.638839178683789	5.38761987506802e-23	2.89684093282598e-21	both	no
FBgn0250907	0.343348191382709	0.0517716173728175	0.10017224093016	-0.00458706762860745	0.975253495891922	0.985729410839923	none	no
FBgn0250908	0.38028705606488	0.0411497671478951	0.0820364764236118	-0.191697271062095	0.232638446004714	0.36462501983651	none	no
FBgn0250910	0.181614808806514	0.376157222492328	0.516772320138926	-0.578272002124904	0.00753519001438802	0.0276552115020327	hs	no
FBgn0259098	0.130546963917779	0.475922908853589	0.611557294127887	0.0749171979969718	0.639327207987141	0.758423701247652	none	no
FBgn0259099	-0.0583525230981038	0.762785216557593	0.837868453937552	-0.357721342690766	0.0584556713832929	0.130106780821501	none	no
FBgn0259101	0.250442621687514	0.0417131097887407	0.0829625716734884	-0.210277141024441	0.0614847232254127	0.135303579436568	none	no
FBgn0259108	0.39538866437018	0.0159178241926803	0.0361287276072168	-0.126426870769758	0.373488937740486	0.520111221668462	ctrl	no
FBgn0259110	0.270465945080866	0.0800066029522273	0.145684226380812	-0.125726790610701	0.361758461294522	0.508657670165087	none	no
FBgn0259111	0.99172058988301	4.58364256311035e-14	1.12681213009796e-12	0.756606282550932	3.79242017507484e-10	6.40778114720462e-09	both	no
FBgn0259112	-0.41790934751384	0.0198245276515149	0.0436699736258901	0.141017399922377	0.350109372882567	0.496098118267327	ctrl	no
FBgn0259113	-0.989281617996579	0.000186925285375756	0.00070354809995737	0.175459441308538	0.335532744063905	0.481712726589636	ctrl	no
FBgn0259139	-0.123255087072413	0.112130910053376	0.193625831867204	0.126892520320936	0.0729352313635055	0.153625636883956	none	no
FBgn0259140	-0.103453509843899	0.628391326444362	0.736960495126271	0.647236072025888	0.00646167883088206	0.0244214766063288	hs	no
FBgn0259143	0.269687295164648	0.00218162374659509	0.0063246807952418	0.179711041708247	0.0256595686794392	0.0722958678719873	none	no
FBgn0259145	0.0644071095129343	0.728729180485707	0.81288492641814	-0.232615252795558	0.17127386346923	0.289882806600502	none	no
FBgn0259146	-0.42681971755061	0.0857693103439231	0.154560347103173	-0.290039925795276	0.157925422416761	0.272457493945644	none	no
FBgn0259150	0.188312892872829	0.339120940530559	0.479784282213388	-0.0234783365604832	0.887916289155603	0.933770719349976	none	no
FBgn0259151	0.155023174120492	0.491819318402588	0.62668781932807	-0.578024179381669	0.0234086094571144	0.0676475965645759	none	no
FBgn0259152	0.15178382412176	0.114182169738836	0.196608042703801	0.227739714085333	0.00981581261143489	0.0344832940630228	hs	no
FBgn0259163	0.474018379378041	0.00111080643628949	0.00347206536428976	0.0483105274038057	0.702646833545731	0.808410476246617	ctrl	no
FBgn0259164	-0.638569564542278	0.00454240984865339	0.0119983460730548	-0.384397303820716	0.0405996287908923	0.100281726239554	none	no
FBgn0259166	-0.0503005094049272	0.595356946100996	0.710742761313833	0.120233417791423	0.155606327850061	0.269722577176975	none	no
FBgn0259168	-0.301918719168447	0.012505660369219	0.029178983097483	0.17302281119542	0.11246238491433	0.21164257436895	ctrl	no
FBgn0259170	-0.524351332730314	4.68439380205968e-11	7.60865451629188e-10	-0.421124474363008	6.50651309944956e-09	9.48178778110706e-08	both	no
FBgn0259171	0.622198266749392	2.7030468204401e-05	0.000124435917524689	0.266079685245632	0.041167269883598	0.101271298350118	none	no
FBgn0259173	0.327913362160078	0.0337372539189505	0.0693618622198804	-0.0119673187714668	0.928637720623516	0.957227379413134	none	no
FBgn0259174	-0.0522312806193707	0.419507680647436	0.559839385532065	0.0103092470950076	0.858878208814821	0.91531494329367	none	no
FBgn0259175	0.261529236232015	0.0305557529980326	0.063677950678925	-0.0996878899565529	0.36207080510949	0.508819729338237	none	no
FBgn0259176	0.516059995881555	6.14043242142028e-11	9.78435326712443e-10	0.445301245398709	1.09682693915149e-09	1.76056853541743e-08	both	no
FBgn0259178	-0.12345011044796	0.306589834169517	0.444353743189521	-0.0872724266863413	0.42460994399202	0.569862085433507	none	no
FBgn0259195	0.0700805917730433	0.749271191895686	0.82884702955156	-0.265938277003578	0.191738369407583	0.315184382843942	none	no
FBgn0259196	0.265616734671337	0.26745464929947	0.399188773021157	-0.31759630794915	0.119156425879787	0.221377427826022	none	no
FBgn0259209	-1.19861234095944	3.5639296169556e-17	1.21944488304296e-15	-1.4957484336421	2.63520943476048e-29	2.06930294823098e-27	both	yes
FBgn0259210	-0.330753450900154	0.0635654924645414	0.119664944851754	-0.895407369374631	9.86819754800678e-07	9.8999426687954e-06	hs	no
FBgn0259211	0.194615903854236	0.207015005976327	0.324371058029229	-0.152865666450691	0.269761407365192	0.409010313107641	none	no
FBgn0259212	-0.52900516800946	1.31890431354722e-05	6.50512452886031e-05	-0.0343103267957534	0.7426645706915	0.835775212815519	ctrl	no
FBgn0259213	0.443051981899198	0.0274905669705737	0.05798251951378	-0.50188103689302	0.00789507745838095	0.0287632745187677	none	no
FBgn0259214	0.118304121755866	0.13513759377164	0.227101899309845	-0.273694652079919	0.000186996930251831	0.00117981011196459	hs	no
FBgn0259215	-0.107636278074102	0.609646765218123	0.722978535675339	-0.200662366025673	0.292438868262279	0.43510067025688	none	no
FBgn0259216	-0.01019040540109	0.954497410942437	0.969696676685312	-0.582504038164117	0.00195323307602597	0.00906362030650045	hs	no
FBgn0259219	-0.900452307413897	1.6285565605048e-08	1.5956638113025e-07	-1.39931399589858	3.90313047777311e-20	1.70410676659574e-18	both	yes
FBgn0259221	0.3253065357725	0.0557758804638974	0.106637543398746	-0.128147149799288	0.386666768293028	0.533830986076196	none	no
FBgn0259222	0.298893570111662	0.0864478415975811	0.155551960276557	-0.0534596548440973	0.721092600878475	0.821321688259267	none	no
FBgn0259223	0.106343161881679	0.612367494130384	0.724445311266787	-0.076448644511391	0.670417981149545	0.782840686285966	none	no
FBgn0259224	0.517220408055426	0.000203537474117186	0.000758248044474392	0.534953208254274	3.22282319929469e-05	0.000241601066073499	both	no
FBgn0259226	-0.000265313741689782	0.997744321911986	0.99875204210571	-0.679231708976232	0.00546645200086867	0.0212865942167255	hs	no
FBgn0259227	0.377574370930513	0.000411983470193307	0.00143564299875341	0.401218565175487	4.18490822939372e-05	0.00030739080298676	both	no
FBgn0259228	0.298397986490827	0.0023453391530987	0.00672605802839524	0.254991021497098	0.0044122434830617	0.0178973078563521	both	no
FBgn0259229	1.17795198538073	6.90158682584872e-06	3.63741285389371e-05	0.457545539965826	0.0260541728765088	0.0731213539028565	none	yes
FBgn0259230	-0.147960507775943	0.498593405742083	0.633028617386861	-0.569259039100571	0.0208998847268258	0.0620571930884939	none	no
FBgn0259231	-0.184969292773762	0.409758216494407	0.55040753183598	-0.568945804389135	0.0240711766467562	0.0690322893061859	none	no
FBgn0259233	0.201671678577762	0.359189590620037	0.499845277183908	-0.170400712758417	0.36409980619926	0.510579248381464	none	no
FBgn0259234	0.53177986855473	4.62968428585416e-05	0.000201006380191321	0.2412350309992	0.037979311022475	0.095605207520829	none	no
FBgn0259236	0.337402339132643	0.0281363617795211	0.0591617007943504	-0.278229848621861	0.046060670148718	0.109621788848399	none	no
FBgn0259237	-0.343259035731928	0.0905217519530511	0.161471633039312	-0.822329317335734	0.000118889215341789	0.0007912657228388	hs	no
FBgn0259238	-0.417968287742992	8.22163414940924e-08	6.82946246124824e-07	-0.524119877957905	4.2808120217251e-13	1.00268376002424e-11	both	no
FBgn0259239	-0.162293999128732	0.375002228625823	0.515602059164399	-0.460681077815288	0.0105168403175939	0.0363493705087199	hs	no
FBgn0259241	0.013007690853225	0.945787611790409	0.964250836535601	-0.484356781045943	0.011469260355019	0.0390112112106677	hs	no
FBgn0259242	-0.833505013151324	1.34989209149975e-19	5.87014827837439e-18	-0.86177207388845	7.50089430567034e-26	4.93206393652962e-24	both	no
FBgn0259243	-0.175352819326884	0.00833183078799007	0.0204088718695942	-0.330222426024607	8.38246053611115e-08	1.03735325115253e-06	both	no
FBgn0259244	0.018248553883639	0.911635776902061	0.94228262356875	-0.532527014671635	0.00111013079643587	0.00558738706319445	hs	no
FBgn0259245	0.196435271819898	0.330747047978649	0.471169933266374	-0.229860851923782	0.2021306144153	0.328165351233527	none	no
FBgn0259246	0.143467069167702	0.404767073573341	0.54476357682528	-0.345947415517576	0.0338872549113869	0.0882157347902433	none	no
FBgn0259247	-0.781386087958288	3.42722722665468e-08	3.13563999823435e-07	-0.666318056762271	2.25377273585242e-07	2.58946625387675e-06	both	no
FBgn0259481	0.454700316539943	1.15866114029676e-09	1.43225213435325e-08	0.127263625597033	0.0629928453600372	0.13789950002102	ctrl	no
FBgn0259482	-0.478051481221408	6.1519886421587e-06	3.2916154916256e-05	-0.146978118923547	0.115800009186423	0.216839440773684	ctrl	no
FBgn0259483	-0.160569029881969	0.0528443651097192	0.101853477869077	0.00595639062932893	0.938135489778953	0.962802268470817	none	no
FBgn0259676	-1.34890710200681	5.96501564437999e-06	3.20256496598168e-05	0.0102898898533046	0.95620865798953	0.974511438091103	ctrl	yes
FBgn0259677	0.341439681545396	0.0970179857858811	0.171019269194589	-0.211965121006562	0.229597544717848	0.361572240743804	none	no
FBgn0259678	-0.00259943111697094	0.988046573500531	0.993504811119883	-0.302859832861759	0.0155747713174459	0.0498383550073062	hs	no
FBgn0259680	-0.352384832428592	0.0181813399625094	0.0404668282403731	-0.761593095906499	1.66746621716576e-07	1.9676101362556e-06	both	no
FBgn0259682	-0.559741009747408	0.00255204796611825	0.00723898221158541	0.607592177917341	0.000486865090982084	0.00270311085284205	both	no
FBgn0259683	0.697761282874017	0.01425075285169	0.0327122959781697	1.08228208188481	0.000265341023465294	0.0016001089895711	both	yes
FBgn0259685	0.0502233657996997	0.592260912231437	0.708208573291645	0.158760260313902	0.0621124021182502	0.136329144315169	none	no
FBgn0259697	-0.430932739008682	0.0613328870735306	0.116042375178989	-0.396509685354539	0.0512816162741652	0.11834751512784	none	no
FBgn0259701	0.0850799407504717	0.69797800110471	0.789147491408525	-0.573288977433309	0.0216910190740281	0.0638849091184612	none	no
FBgn0259704	-0.571901701908153	3.62122721094119e-05	0.000161000794327589	-0.068710503661926	0.5566040967587	0.68995492919362	ctrl	no
FBgn0259710	0.00463112808402604	0.983968380878561	0.990912511515221	-0.412425500610127	0.0697380676615959	0.148612067264022	none	no
FBgn0259711	0.280250572421731	0.0269127857508114	0.0569288869128112	0.329302024344278	0.00451655354779312	0.0182518259808078	none	no
FBgn0259713	0.0394422884915072	0.854129252763281	0.900407648629633	-0.247059834804037	0.214392899029558	0.343218508785975	none	no
FBgn0259714	0.916748206553295	2.02502345163787e-06	1.21245918675959e-05	0.722176672736473	3.80226166091367e-05	0.000281367362907612	both	no
FBgn0259722	-0.779280800942323	3.40393414415454e-19	1.44007523966848e-17	-0.492771011519425	3.76393176572782e-10	6.36950623611149e-09	both	no
FBgn0259734	0.0834714299098164	0.581138493722689	0.699430304739611	0.454489696267107	0.00173692337047776	0.00818588885525249	hs	no
FBgn0259735	0.691357504508194	2.59946973480752e-10	3.65634177260619e-09	0.418132970258613	2.84364012924275e-05	0.000216899594763694	both	no
FBgn0259736	0.820592967497328	4.06710719058706e-07	2.87888942835653e-06	0.29319940231106	0.0346886342215154	0.0897006497341483	none	no
FBgn0259740	0.212515636929081	0.073266984981117	0.135268799233574	-0.102961601078575	0.341545240478203	0.488145384289588	none	no
FBgn0259742	-0.120454815016269	0.421990501643717	0.562121836153426	-0.180326002958806	0.182798587266937	0.304199813998875	none	no
FBgn0259745	-0.608351254307265	0.000327419932368328	0.00116372144636936	0.11580069451782	0.412731048210878	0.559552774962332	ctrl	no
FBgn0259748	-1.09880849375334	2.95853964342736e-11	4.94524658621893e-10	-0.641590566858046	1.48235946907978e-05	0.000119762795003744	both	yes
FBgn0259749	-0.00330345455964492	0.963414949482758	0.975479978998544	-0.0434967761967657	0.50688560850104	0.646338366447296	none	no
FBgn0259785	-0.276601520022015	0.0393436766774794	0.0789985708121206	0.170587158423422	0.158160336513167	0.272806585499561	none	no
FBgn0259789	-1.01987234044759	7.96323714198775e-05	0.000327871495302891	0.0933737332936817	0.597269480189609	0.724783458773718	ctrl	yes
FBgn0259791	-0.830415659382946	3.9707648375746e-06	2.22717873597774e-05	-0.145190389593178	0.315324392550161	0.460375300252141	ctrl	no
FBgn0259795	0.145378806008611	0.512493366873651	0.64586827149589	-0.513282659716502	0.0300156663044286	0.0813763034557471	none	no
FBgn0259821	0.51516386248752	0.0118464400677789	0.027795333907955	0.0387666066709217	0.812224854750856	0.883997523072339	ctrl	no
FBgn0259822	-0.377094767636163	0.0180194178162829	0.0401965962527546	-0.722819666878223	3.15553497308265e-06	2.8796636216245e-05	both	no
FBgn0259823	0.0234976045655647	0.903236648607412	0.936172065288187	-0.270684528356335	0.130147842114784	0.235699966265616	none	no
FBgn0259824	-0.169727699836193	0.130542834268309	0.22070555081143	0.157848484658926	0.121108553202481	0.224164805529097	none	no
FBgn0259832	-0.360512751877349	0.0368865170581598	0.0747662643806526	-0.196536219334753	0.187829149421744	0.310441424278972	none	no
FBgn0259834	0.10935529035771	0.269726210919811	0.401755129938556	0.167519968984605	0.0632015601234778	0.138217797785566	none	no
FBgn0259876	-0.460005670233005	0.000112322873519279	0.000442284990959295	-0.096943918435076	0.357675043758629	0.504070122998766	ctrl	no
FBgn0259896	-0.0941824551789427	0.618990208634516	0.729507691986846	0.0428009655935509	0.804394855044292	0.879123982505423	none	no
FBgn0259916	-0.139302374078335	0.309285831164319	0.447429403201928	0.19117184224457	0.125474520352763	0.229521432822258	none	no
FBgn0259917	0.0833678364536479	0.706058507665085	0.795810472032673	-0.62147992289454	0.0194944449881273	0.0589097084843327	none	no
FBgn0259922	0.119140504193181	0.59168407290435	0.707673861029035	-0.568615081804177	0.0254994379978624	0.0720119963122038	none	no
FBgn0259923	-0.0808618281599923	0.442383973212352	0.581061500314419	0.0561139893845808	0.552777497002611	0.686767891015192	none	no
FBgn0259927	0.14608858723052	0.330925602530132	0.471362775886257	-0.146559902190954	0.280766426726565	0.421942110384202	none	no
FBgn0259935	0.264776407971232	0.0925939040564812	0.164549407811217	-0.117117726254797	0.4003197699047	0.547212309143369	none	no
FBgn0259936	-0.766411235344321	9.3854370799661e-05	0.000378713662579778	0.0598175561307069	0.701875933365867	0.807741119417513	ctrl	no
FBgn0259937	-1.20727271299546	5.36120840796294e-07	3.68498676151861e-06	0.112154386037623	0.504824869672041	0.644649669713281	ctrl	yes
FBgn0259938	0.456180071938077	1.40762958062739e-06	8.79466335005611e-06	0.424182864677709	1.18124850095858e-06	1.16664206926137e-05	both	no
FBgn0259949	0.0435610796207389	0.842740107406202	0.893059055566863	-0.13046649399166	0.487001363185531	0.629216368272972	none	no
FBgn0259954	-0.94674967916057	0.00850555209866674	0.0207877521623259	-0.0700036831375377	0.692103508866903	0.800075174675094	ctrl	no
